Time,Distance(mm),angleServo1,angleServo2
18:46:37,41.0,0,120
18:46:38,39.0,0,120
18:46:38,43.0,0,120
18:46:38,52.0,0,120
18:46:38,43.0,0,120
18:46:38,49.0,0,120
18:46:38,44.0,0,120
18:46:38,42.0,0,120
18:46:38,1.0,0,120
18:46:38,55.0,0,120
18:46:38,4.0,0,120
18:46:39,6.0,0,120
18:46:39,63.0,0,120
18:46:39,46.0,0,120
18:46:39,29.0,0,120
18:46:39,34.0,0,120
18:46:39,32.0,0,120
18:46:39,58.0,0,120
18:46:39,49.0,0,120
18:46:39,29.0,0,120
18:46:40,35.0,0,120
18:46:40,34.0,0,120
18:46:40,37.0,0,120
18:46:40,37.0,0,120
18:46:40,44.0,0,120
18:46:40,44.0,0,0
18:46:40,44.0,0,0
18:46:40,129.0,5,0
18:46:40,0.0,0,0
18:46:40,5.0,0,0
18:46:40,10.0,0,0
18:46:41,11.0,0,0
18:46:41,10.0,0,0
18:46:41,10.0,0,0
18:46:41,9.0,0,0
18:46:41,9.0,0,0
18:46:41,10.0,0,0
18:46:41,10.0,0,0
18:46:41,10.0,0,0
18:46:41,7.0,0,0
18:46:42,11.0,0,0
18:46:42,11.0,0,0
18:46:42,11.0,0,0
18:46:42,11.0,0,0
18:46:42,10.0,0,0
18:46:42,12.0,0,0
18:46:42,11.0,0,0
18:46:42,12.0,0,0
18:46:42,12.0,0,0
18:46:42,10.0,0,0
18:46:43,11.0,0,0
18:46:43,11.0,0,0
18:46:43,10.0,0,0
18:46:43,13.0,0,0
18:46:43,9.0,0,0
18:46:43,10.0,0,0
18:46:43,11.0,0,0
18:46:43,9.0,0,0
18:46:43,11.0,0,0
18:46:43,13.0,0,0
18:46:44,11.0,0,0
18:46:44,10.0,0,0
18:46:44,10.0,0,0
18:46:44,14.0,0,0
18:46:44,15.0,0,0
18:46:44,12.0,0,0
18:46:44,12.0,0,0
18:46:44,11.0,0,0
18:46:44,12.0,0,0
18:46:45,13.0,0,0
18:46:45,12.0,0,0
18:46:45,11.0,0,0
18:46:45,12.0,0,0
18:46:45,10.0,0,0
18:46:45,14.0,0,0
18:46:45,13.0,0,0
18:46:45,12.0,0,0
18:46:45,12.0,0,0
18:46:45,10.0,0,0
18:46:46,11.0,0,0
18:46:46,11.0,0,0
18:46:46,14.0,0,0
18:46:46,11.0,0,0
18:46:46,10.0,0,0
18:46:46,11.0,0,0
18:46:46,10.0,0,0
18:46:46,10.0,0,0
18:46:46,11.0,0,0
18:46:47,16.0,0,0
18:46:47,12.0,0,0
18:46:47,12.0,0,0
18:46:47,11.0,0,0
18:46:47,12.0,0,0
18:46:47,10.0,0,0
18:46:47,11.0,0,0
18:46:47,12.0,0,0
18:46:47,12.0,0,0
18:46:47,12.0,0,0
18:46:48,12.0,0,0
18:46:48,11.0,0,0
18:46:48,13.0,0,0
18:46:48,12.0,0,0
18:46:48,12.0,0,0
18:46:48,14.0,0,0
18:46:48,10.0,0,0
18:46:48,11.0,0,0
18:46:48,14.0,0,0
18:46:49,11.0,0,0
18:46:49,11.0,0,0
18:46:49,13.0,0,0
18:46:49,10.0,0,0
18:46:49,12.0,0,0
18:46:49,14.0,0,0
18:46:49,11.0,0,0
18:46:49,10.0,0,0
18:46:49,10.0,0,0
18:46:49,12.0,0,0
18:46:50,14.0,0,0
18:46:50,12.0,0,0
18:46:50,14.0,0,0
18:46:50,14.0,0,0
18:46:50,12.0,0,0
18:46:50,10.0,0,0
18:46:50,13.0,0,0
18:46:50,12.0,0,0
18:46:50,11.0,0,0
18:46:51,12.0,0,0
18:46:51,12.0,0,0
18:46:51,9.0,0,0
18:46:51,14.0,0,0
18:46:51,11.0,0,0
18:46:51,12.0,0,0
18:46:51,9.0,0,0
18:46:51,11.0,0,0
18:46:51,10.0,0,0
18:46:51,12.0,0,0
18:46:52,10.0,0,0
18:46:52,11.0,0,0
18:46:52,10.0,0,0
18:46:52,12.0,0,0
18:46:52,13.0,0,0
18:46:52,12.0,0,0
18:46:52,13.0,0,0
18:46:52,15.0,0,0
18:46:52,10.0,0,0
18:46:53,11.0,0,0
18:46:53,14.0,0,0
18:46:53,12.0,0,0
18:46:53,14.0,0,0
18:46:53,10.0,0,0
18:46:53,11.0,0,0
18:46:53,12.0,0,0
18:46:53,12.0,0,0
18:46:53,11.0,0,0
18:46:53,12.0,0,0
18:46:54,12.0,0,0
18:46:54,11.0,0,0
18:46:54,14.0,0,0
18:46:54,12.0,0,0
18:46:54,13.0,0,0
18:46:54,12.0,0,0
18:46:54,11.0,0,0
18:46:54,10.0,0,0
18:46:54,13.0,0,0
18:46:54,13.0,0,0
18:46:55,15.0,0,0
18:46:55,12.0,0,0
18:46:55,9.0,0,0
18:46:55,10.0,0,0
18:46:55,12.0,0,0
18:46:55,11.0,0,0
18:46:55,11.0,0,0
18:46:55,14.0,0,0
18:46:55,12.0,0,0
18:46:56,13.0,0,0
18:46:56,11.0,0,0
18:46:56,13.0,0,0
18:46:56,11.0,0,0
18:46:56,13.0,0,0
18:46:56,12.0,0,0
18:46:56,13.0,0,0
18:46:56,13.0,0,0
18:46:56,11.0,0,0
18:46:56,13.0,0,0
18:46:57,13.0,0,0
18:46:57,11.0,0,0
18:46:57,10.0,0,0
18:46:57,10.0,0,0
18:46:57,10.0,0,0
18:46:57,11.0,0,0
18:46:57,13.0,0,0
18:46:57,13.0,0,0
18:46:57,9.0,0,0
18:46:58,13.0,0,0
18:46:58,13.0,0,0
18:46:58,11.0,0,0
18:46:58,12.0,0,0
18:46:58,12.0,0,0
18:46:58,10.0,0,0
18:46:58,11.0,0,0
18:46:58,10.0,0,0
18:46:58,12.0,0,0
18:46:58,14.0,0,0
18:46:59,13.0,0,0
18:46:59,10.0,0,0
18:46:59,12.0,0,0
18:46:59,13.0,0,0
18:46:59,11.0,0,0
18:46:59,12.0,0,0
18:46:59,10.0,0,0
18:46:59,12.0,0,0
18:46:59,14.0,0,0
18:47:00,12.0,0,0
18:47:00,15.0,0,0
18:47:00,13.0,0,0
18:47:00,12.0,0,0
18:47:00,9.0,0,0
18:47:00,11.0,0,0
18:47:00,12.0,0,0
18:47:00,10.0,0,0
18:47:00,12.0,0,0
18:47:00,11.0,0,0
18:47:01,13.0,0,0
18:47:01,12.0,0,0
18:47:01,12.0,0,0
18:47:01,11.0,0,0
18:47:01,11.0,0,0
18:47:01,13.0,0,0
18:47:01,12.0,0,0
18:47:01,12.0,0,0
18:47:01,11.0,0,0
18:47:01,12.0,0,0
18:47:02,10.0,0,0
18:47:02,12.0,0,0
18:47:02,10.0,0,0
18:47:02,11.0,0,0
18:47:02,11.0,0,0
18:47:02,14.0,0,0
18:47:02,12.0,0,0
18:47:02,10.0,0,0
18:47:02,14.0,0,0
18:47:03,13.0,0,0
18:47:03,11.0,0,0
18:47:03,11.0,0,0
18:47:03,12.0,0,0
18:47:03,12.0,0,0
18:47:03,12.0,0,0
18:47:03,12.0,0,0
18:47:03,12.0,0,0
18:47:03,12.0,0,0
18:47:03,10.0,0,0
18:47:04,12.0,0,0
18:47:04,11.0,0,0
18:47:04,12.0,0,0
18:47:04,12.0,0,0
18:47:04,12.0,0,0
18:47:04,13.0,0,0
18:47:04,12.0,0,0
18:47:04,10.0,0,0
18:47:04,10.0,0,0
18:47:05,12.0,0,0
18:47:05,12.0,0,0
18:47:05,11.0,0,0
18:47:05,11.0,0,0
18:47:05,12.0,0,0
18:47:05,11.0,0,0
18:47:05,14.0,0,0
18:47:05,12.0,0,0
18:47:05,11.0,0,0
18:47:05,11.0,0,0
18:47:06,12.0,0,0
18:47:06,12.0,0,0
18:47:06,11.0,0,0
18:47:06,14.0,0,0
18:47:06,9.0,0,0
18:47:06,12.0,0,0
18:47:06,11.0,0,0
18:47:06,11.0,0,0
18:47:06,11.0,0,0
18:47:07,11.0,0,0
18:47:07,12.0,0,0
18:47:07,11.0,0,0
18:47:07,12.0,0,0
18:47:07,8.0,0,0
18:47:07,13.0,0,0
18:47:07,13.0,0,0
18:47:07,10.0,0,0
18:47:07,10.0,0,0
18:47:07,12.0,0,0
18:47:08,11.0,0,0
18:47:08,11.0,0,0
18:47:08,10.0,0,0
18:47:08,13.0,0,0
18:47:08,11.0,0,0
18:47:08,11.0,0,0
18:47:08,10.0,0,0
18:47:08,12.0,0,0
18:47:08,11.0,0,0
18:47:09,9.0,0,0
18:47:09,11.0,0,0
18:47:09,13.0,0,0
18:47:09,11.0,0,0
18:47:09,12.0,0,0
18:47:09,11.0,0,0
18:47:09,12.0,0,0
18:47:09,10.0,0,0
18:47:09,11.0,0,0
18:47:09,12.0,0,0
18:47:10,11.0,0,0
18:47:10,10.0,0,0
18:47:10,12.0,0,0
18:47:10,13.0,0,0
18:47:10,14.0,0,0
18:47:10,12.0,0,0
18:47:10,13.0,0,0
18:47:10,13.0,0,0
18:47:10,12.0,0,0
18:47:10,14.0,0,0
18:47:11,13.0,0,0
18:47:11,13.0,0,0
18:47:11,12.0,0,0
18:47:11,9.0,0,0
18:47:11,12.0,0,0
18:47:11,12.0,0,0
18:47:11,11.0,0,0
18:47:11,11.0,0,0
18:47:11,12.0,0,0
18:47:12,10.0,0,0
18:47:12,11.0,0,0
18:47:12,11.0,0,0
18:47:12,11.0,0,0
18:47:12,13.0,0,0
18:47:12,11.0,0,0
18:47:12,11.0,0,0
18:47:12,10.0,0,0
18:47:12,12.0,0,0
18:47:12,10.0,0,0
18:47:13,10.0,0,0
18:47:13,9.0,0,0
18:47:13,7.0,0,0
18:47:13,10.0,0,0
18:47:13,38.0,0,0
18:47:13,1941.0,180,0
18:47:13,1941.0,180,120
18:47:13,1941.0,180,120
18:47:13,46.0,0,120
18:47:13,27.0,0,120
18:47:14,38.0,0,120
18:47:14,14.0,0,120
18:47:14,21.0,0,120
18:47:14,81.0,0,120
18:47:14,81.0,0,0
18:47:14,81.0,0,0
18:47:14,136.0,7,0
18:47:14,55.0,0,0
18:47:14,24.0,0,0
18:47:14,54.0,0,0
18:47:14,54.0,0,120
18:47:14,54.0,0,120
18:47:15,151.0,10,120
18:47:15,151.0,10,120
18:47:15,151.0,10,120
18:47:15,147.0,9,120
18:47:15,125.0,5,120
18:47:15,360.0,52,120
18:47:15,339.0,47,120
18:47:15,0.0,0,120
18:47:15,0.0,0,120
18:47:16,22.0,0,120
18:47:16,15.0,0,120
18:47:16,0.0,0,120
18:47:16,5.0,0,120
18:47:16,7.0,0,120
18:47:16,15.0,0,120
18:47:16,15.0,0,0
18:47:16,15.0,0,0
18:47:16,363.0,52,0
18:47:16,358.0,51,0
18:47:17,322.0,44,0
18:47:17,0.0,0,0
18:47:17,0.0,0,0
18:47:17,25.0,0,0
18:47:17,25.0,0,120
18:47:17,25.0,0,120
18:47:17,334.0,46,120
18:47:17,204.0,20,120
18:47:17,0.0,0,120
18:47:17,0.0,0,120
18:47:17,2.0,0,120
18:47:18,12.0,0,120
18:47:18,17.0,0,120
18:47:18,13.0,0,120
18:47:18,9.0,0,120
18:47:18,10.0,0,120
18:47:18,7.0,0,120
18:47:18,9.0,0,120
18:47:18,5.0,0,120
18:47:18,7.0,0,120
18:47:18,9.0,0,120
18:47:19,9.0,0,120
18:47:19,7.0,0,120
18:47:19,3.0,0,120
18:47:19,3.0,0,0
18:47:19,3.0,0,0
18:47:19,347.0,49,0
18:47:19,333.0,46,0
18:47:19,304.0,40,0
18:47:19,123.0,4,0
18:47:19,50.0,0,0
18:47:20,50.0,0,120
18:47:20,50.0,0,120
18:47:20,119.0,3,120
18:47:20,117.0,3,120
18:47:20,121.0,4,120
18:47:20,121.0,4,120
18:47:20,214.0,22,120
18:47:20,203.0,20,120
18:47:20,116.0,3,120
18:47:20,187.0,17,120
18:47:20,84.0,0,120
18:47:21,54.0,0,120
18:47:21,73.0,0,120
18:47:21,67.0,0,120
18:47:21,63.0,0,120
18:47:21,71.0,0,120
18:47:21,72.0,0,120
18:47:21,73.0,0,120
18:47:21,74.0,0,120
18:47:21,69.0,0,120
18:47:22,57.0,0,120
18:47:22,0.0,0,120
18:47:22,77.0,0,120
18:47:22,69.0,0,120
18:47:22,69.0,0,0
18:47:22,69.0,0,0
18:47:22,73.0,0,0
18:47:22,65.0,0,0
18:47:22,68.0,0,0
18:47:22,74.0,0,0
18:47:22,70.0,0,0
18:47:23,70.0,0,0
18:47:23,70.0,0,0
18:47:23,68.0,0,0
18:47:23,61.0,0,0
18:47:23,63.0,0,0
18:47:23,69.0,0,0
18:47:23,51.0,0,0
18:47:23,22.0,0,0
18:47:23,19.0,0,0
18:47:23,27.0,0,0
18:47:24,44.0,0,0
18:47:24,53.0,0,0
18:47:24,64.0,0,0
18:47:24,64.0,0,0
18:47:24,61.0,0,0
18:47:24,65.0,0,0
18:47:24,60.0,0,0
18:47:24,62.0,0,0
18:47:24,64.0,0,0
18:47:25,62.0,0,0
18:47:25,67.0,0,0
18:47:25,64.0,0,0
18:47:25,69.0,0,0
18:47:25,66.0,0,0
18:47:25,67.0,0,0
18:47:25,61.0,0,0
18:47:25,68.0,0,0
18:47:25,65.0,0,0
18:47:25,71.0,0,0
18:47:26,62.0,0,0
18:47:26,67.0,0,0
18:47:26,68.0,0,0
18:47:26,69.0,0,0
18:47:26,65.0,0,0
18:47:26,63.0,0,0
18:47:26,68.0,0,0
18:47:26,71.0,0,0
18:47:26,65.0,0,0
18:47:27,58.0,0,0
18:47:27,50.0,0,0
18:47:27,68.0,0,0
18:47:27,69.0,0,0
18:47:27,71.0,0,0
18:47:27,71.0,0,0
18:47:27,69.0,0,0
18:47:27,67.0,0,0
18:47:27,64.0,0,0
18:47:27,60.0,0,0
18:47:28,64.0,0,0
18:47:28,62.0,0,0
18:47:28,63.0,0,0
18:47:28,64.0,0,0
18:47:28,66.0,0,0
18:47:28,65.0,0,0
18:47:28,66.0,0,0
18:47:28,64.0,0,0
18:47:28,62.0,0,0
18:47:29,67.0,0,0
18:47:29,74.0,0,0
18:47:29,67.0,0,0
18:47:29,61.0,0,0
18:47:29,67.0,0,0
18:47:29,63.0,0,0
18:47:29,67.0,0,0
18:47:29,62.0,0,0
18:47:29,66.0,0,0
18:47:29,65.0,0,0
18:47:30,65.0,0,0
18:47:30,61.0,0,0
18:47:30,58.0,0,0
18:47:30,64.0,0,0
18:47:30,66.0,0,0
18:47:30,60.0,0,0
18:47:30,63.0,0,0
18:47:30,64.0,0,0
18:47:30,61.0,0,0
18:47:30,61.0,0,0
18:47:31,63.0,0,0
18:47:31,64.0,0,0
18:47:31,62.0,0,0
18:47:31,57.0,0,0
18:47:31,66.0,0,0
18:47:31,62.0,0,0
18:47:31,59.0,0,0
18:47:31,63.0,0,0
18:47:31,57.0,0,0
18:47:32,60.0,0,0
18:47:32,62.0,0,0
18:47:32,60.0,0,0
18:47:32,63.0,0,0
18:47:32,63.0,0,0
18:47:32,67.0,0,0
18:47:32,63.0,0,0
18:47:32,65.0,0,0
18:47:32,61.0,0,0
18:47:32,61.0,0,0
18:47:33,67.0,0,0
18:47:33,59.0,0,0
18:47:33,62.0,0,0
18:47:33,62.0,0,0
18:47:33,55.0,0,0
18:47:33,57.0,0,0
18:47:33,60.0,0,0
18:47:33,64.0,0,0
18:47:33,66.0,0,0
18:47:34,71.0,0,0
18:47:34,65.0,0,0
18:47:34,64.0,0,0
18:47:34,65.0,0,0
18:47:34,68.0,0,0
18:47:34,64.0,0,0
18:47:34,67.0,0,0
18:47:34,67.0,0,0
18:47:34,62.0,0,0
18:47:34,59.0,0,0
18:47:35,54.0,0,0
18:47:35,60.0,0,0
18:47:35,59.0,0,0
18:47:35,58.0,0,0
18:47:35,62.0,0,0
18:47:35,59.0,0,0
18:47:35,61.0,0,0
18:47:35,61.0,0,0
18:47:35,63.0,0,0
18:47:36,56.0,0,0
18:47:36,55.0,0,0
18:47:36,57.0,0,0
18:47:36,62.0,0,0
18:47:36,60.0,0,0
18:47:36,60.0,0,0
18:47:36,62.0,0,0
18:47:36,59.0,0,0
18:47:36,61.0,0,0
18:47:36,57.0,0,0
18:47:37,57.0,0,0
18:47:37,54.0,0,0
18:47:37,60.0,0,0
18:47:37,66.0,0,0
18:47:37,63.0,0,0
18:47:37,60.0,0,0
18:47:37,57.0,0,0
18:47:37,45.0,0,0
18:47:37,46.0,0,0
18:47:38,46.0,0,0
18:47:38,48.0,0,0
18:47:38,48.0,0,0
18:47:38,51.0,0,0
18:47:38,51.0,0,0
18:47:38,62.0,0,0
18:47:38,59.0,0,0
18:47:38,61.0,0,0
18:47:38,62.0,0,0
18:47:38,65.0,0,0
18:47:39,46.0,0,0
18:47:39,0.0,0,0
18:47:39,0.0,0,0
18:47:39,19.0,0,0
18:47:39,18.0,0,0
18:47:39,19.0,0,0
18:47:39,27.0,0,0
18:47:39,28.0,0,0
18:47:39,18.0,0,0
18:47:40,13.0,0,0
18:47:40,2359.0,180,0
18:47:40,63.0,0,0
18:47:40,64.0,0,0
18:47:40,59.0,0,0
18:47:40,0.0,0,0
18:47:40,0.0,0,0
18:47:40,0.0,0,120
18:47:40,0.0,0,120
18:47:40,69.0,0,120
18:47:40,68.0,0,120
18:47:41,60.0,0,120
18:47:41,43.0,0,120
18:47:41,0.0,0,120
18:47:41,0.0,0,120
18:47:41,2329.0,180,120
18:47:41,65.0,0,120
18:47:41,63.0,0,120
18:47:41,65.0,0,120
18:47:41,19.0,0,120
18:47:41,0.0,0,120
18:47:42,4.0,0,120
18:47:42,16.0,0,120
18:47:42,16.0,0,120
18:47:42,14.0,0,120
18:47:42,2303.0,180,120
18:47:42,68.0,0,120
18:47:42,67.0,0,120
18:47:42,57.0,0,120
18:47:42,67.0,0,120
18:47:43,66.0,0,120
18:47:43,71.0,0,120
18:47:43,60.0,0,120
18:47:43,37.0,0,120
18:47:43,5.0,0,120
18:47:43,32.0,0,120
18:47:43,35.0,0,120
18:47:43,27.0,0,120
18:47:43,16.0,0,120
18:47:43,2236.0,180,120
18:47:44,74.0,0,120
18:47:44,66.0,0,120
18:47:44,50.0,0,120
18:47:44,0.0,0,120
18:47:44,0.0,0,120
18:47:44,0.0,0,0
18:47:44,0.0,0,0
18:47:44,97.0,0,0
18:47:44,73.0,0,0
18:47:44,51.0,0,0
18:47:45,0.0,0,0
18:47:45,0.0,0,0
18:47:45,2320.0,180,0
18:47:45,70.0,0,0
18:47:45,70.0,0,0
18:47:45,66.0,0,0
18:47:45,0.0,0,0
18:47:45,1.0,0,0
18:47:45,25.0,0,0
18:47:45,46.0,0,0
18:47:46,1455.0,180,0
18:47:46,64.0,0,0
18:47:46,68.0,0,0
18:47:46,65.0,0,0
18:47:46,50.0,0,0
18:47:46,1.0,0,0
18:47:46,0.0,0,0
18:47:46,0.0,0,0
18:47:46,0.0,0,120
18:47:46,0.0,0,120
18:47:47,64.0,0,120
18:47:47,85.0,0,120
18:47:47,85.0,0,0
18:47:47,85.0,0,0
18:47:47,64.0,0,0
18:47:47,64.0,0,0
18:47:47,59.0,0,0
18:47:47,59.0,0,120
18:47:47,59.0,0,120
18:47:47,36.0,0,120
18:47:47,93.0,0,120
18:47:47,93.0,0,0
18:47:47,93.0,0,0
18:47:48,105.0,1,0
18:47:48,124.0,4,0
18:47:48,200.0,20,0
18:47:48,121.0,4,0
18:47:48,145.0,9,0
18:47:48,110.0,2,0
18:47:48,121.0,4,0
18:47:48,159.0,11,0
18:47:48,111.0,2,0
18:47:49,144.0,8,0
18:47:49,91.0,0,0
18:47:49,91.0,0,120
18:47:49,91.0,0,120
18:47:49,87.0,0,120
18:47:49,87.0,0,0
18:47:49,87.0,0,0
18:47:49,205.0,21,0
18:47:49,159.0,11,0
18:47:49,198.0,19,0
18:47:49,126.0,5,0
18:47:49,94.0,0,0
18:47:50,94.0,0,120
18:47:50,94.0,0,120
18:47:50,110.0,2,120
18:47:50,112.0,2,120
18:47:50,91.0,0,120
18:47:50,91.0,0,0
18:47:50,91.0,0,0
18:47:50,109.0,1,0
18:47:50,177.0,15,0
18:47:50,147.0,9,0
18:47:50,166.0,13,0
18:47:51,217.0,23,0
18:47:51,198.0,19,0
18:47:51,211.0,22,0
18:47:51,51.0,0,0
18:47:51,93.0,0,0
18:47:51,91.0,0,0
18:47:51,0.0,0,0
18:47:51,22.0,0,0
18:47:51,22.0,0,120
18:47:51,22.0,0,120
18:47:51,106.0,1,120
18:47:52,62.0,0,120
18:47:52,8.0,0,120
18:47:52,11.0,0,120
18:47:52,18.0,0,120
18:47:52,73.0,0,120
18:47:52,73.0,0,0
18:47:52,73.0,0,0
18:47:52,0.0,0,0
18:47:52,2.0,0,0
18:47:52,13.0,0,0
18:47:53,13.0,0,0
18:47:53,16.0,0,0
18:47:53,34.0,0,0
18:47:53,94.0,0,0
18:47:53,28.0,0,0
18:47:53,28.0,0,120
18:47:53,28.0,0,120
18:47:53,170.0,14,120
18:47:53,196.0,19,120
18:47:53,251.0,30,120
18:47:53,118.0,3,120
18:47:54,0.0,0,120
18:47:54,7.0,0,120
18:47:54,1.0,0,120
18:47:54,0.0,0,120
18:47:54,4.0,0,120
18:47:54,3.0,0,120
18:47:54,8.0,0,120
18:47:54,16.0,0,120
18:47:54,24.0,0,120
18:47:55,26.0,0,120
18:47:55,11.0,0,120
18:47:55,29.0,0,120
18:47:55,19.0,0,120
18:47:55,1033.0,180,120
18:47:55,40.0,0,120
18:47:55,40.0,0,120
18:47:55,40.0,0,0
18:47:55,40.0,0,0
18:47:55,61.0,0,0
18:47:55,20.0,0,0
18:47:56,5.0,0,0
18:47:56,37.0,0,0
18:47:56,44.0,0,0
18:47:56,44.0,0,120
18:47:56,44.0,0,120
18:47:56,141.0,8,120
18:47:56,0.0,0,120
18:47:56,0.0,0,0
18:47:56,0.0,0,0
18:47:56,24.0,0,0
18:47:56,82.0,0,0
18:47:57,82.0,0,120
18:47:57,82.0,0,120
18:47:57,333.0,46,120
18:47:57,297.0,39,120
18:47:57,138.0,7,120
18:47:57,239.0,27,120
18:47:57,0.0,0,120
18:47:57,25.0,0,120
18:47:57,24.0,0,120
18:47:57,22.0,0,120
18:47:57,24.0,0,120
18:47:58,5.0,0,120
18:47:58,5.0,0,0
18:47:58,5.0,0,0
18:47:58,0.0,0,0
18:47:58,42.0,0,0
18:47:58,8.0,0,0
18:47:58,42.0,0,0
18:47:58,87.0,0,0
18:47:58,4.0,0,0
18:47:58,4.0,0,120
18:47:58,4.0,0,120
18:47:59,295.0,39,120
18:47:59,316.0,43,120
18:47:59,288.0,37,120
18:47:59,282.0,36,120
18:47:59,291.0,38,120
18:47:59,260.0,32,120
18:47:59,144.0,8,120
18:47:59,6.0,0,120
18:47:59,36.0,0,120
18:47:59,7.0,0,120
18:48:00,2.0,0,120
18:48:00,30.0,0,120
18:48:00,19.0,0,120
18:48:00,5.0,0,120
18:48:00,21.0,0,120
18:48:00,23.0,0,120
18:48:00,14.0,0,120
18:48:00,5.0,0,120
18:48:00,32.0,0,120
18:48:00,91.0,0,120
18:48:01,25.0,0,120
18:48:01,72.0,0,120
18:48:01,78.0,0,120
18:48:01,60.0,0,120
18:48:01,48.0,0,120
18:48:01,1614.0,180,120
18:48:01,34.0,0,120
18:48:01,10.0,0,120
18:48:01,12.0,0,120
18:48:02,18.0,0,120
18:48:02,27.0,0,120
18:48:02,2355.0,180,120
18:48:02,0.0,0,120
18:48:02,27.0,0,120
18:48:02,8.0,0,120
18:48:02,2326.0,180,120
18:48:02,85.0,0,120
18:48:02,87.0,0,120
18:48:02,0.0,0,120
18:48:03,1759.0,180,120
18:48:03,98.0,0,120
18:48:03,86.0,0,120
18:48:03,0.0,0,120
18:48:03,27.0,0,120
18:48:03,2040.0,180,120
18:48:03,76.0,0,120
18:48:03,62.0,0,120
18:48:03,14.0,0,120
18:48:04,4.0,0,120
18:48:04,1875.0,180,120
18:48:04,86.0,0,120
18:48:04,0.0,0,120
18:48:04,0.0,0,120
18:48:04,1792.0,180,120
18:48:04,90.0,0,120
18:48:04,26.0,0,120
18:48:04,9.0,0,120
18:48:04,24.0,0,120
18:48:05,92.0,0,120
18:48:05,84.0,0,120
18:48:05,78.0,0,120
18:48:05,0.0,0,120
18:48:05,0.0,0,120
18:48:05,1182.0,180,120
18:48:05,70.0,0,120
18:48:05,0.0,0,120
18:48:05,0.0,0,120
18:48:06,21.0,0,120
18:48:06,54.0,0,120
18:48:06,0.0,0,120
18:48:06,33.0,0,120
18:48:06,23.0,0,120
18:48:06,48.0,0,120
18:48:06,57.0,0,120
18:48:06,0.0,0,120
18:48:06,48.0,0,120
18:48:06,48.0,0,0
18:48:06,48.0,0,0
18:48:07,48.0,0,0
18:48:07,55.0,0,0
18:48:07,0.0,0,0
18:48:07,0.0,0,0
18:48:07,1607.0,180,0
18:48:07,91.0,0,0
18:48:07,1751.0,180,0
18:48:07,0.0,0,0
18:48:07,0.0,0,0
18:48:08,11.0,0,0
18:48:08,2267.0,180,0
18:48:08,0.0,0,0
18:48:08,0.0,0,0
18:48:08,2360.0,180,0
18:48:08,0.0,0,0
18:48:08,0.0,0,0
18:48:08,2373.0,180,0
18:48:08,59.0,0,0
18:48:08,0.0,0,0
18:48:09,1801.0,180,0
18:48:09,56.0,0,0
18:48:09,0.0,0,0
18:48:09,0.0,0,0
18:48:09,4.0,0,0
18:48:09,2360.0,180,0
18:48:09,58.0,0,0
18:48:09,17.0,0,0
18:48:09,5.0,0,0
18:48:10,0.0,0,0
18:48:10,13.0,0,0
18:48:10,19.0,0,0
18:48:10,19.0,0,0
18:48:10,42.0,0,0
18:48:10,44.0,0,0
18:48:10,66.0,0,0
18:48:10,60.0,0,0
18:48:10,52.0,0,0
18:48:10,59.0,0,0
18:48:11,59.0,0,120
18:48:11,59.0,0,120
18:48:11,74.0,0,120
18:48:11,82.0,0,120
18:48:11,93.0,0,120
18:48:11,81.0,0,120
18:48:11,76.0,0,120
18:48:11,78.0,0,120
18:48:11,78.0,0,120
18:48:11,81.0,0,120
18:48:12,77.0,0,120
18:48:12,70.0,0,120
18:48:12,51.0,0,120
18:48:12,60.0,0,120
18:48:12,13.0,0,120
18:48:12,51.0,0,120
18:48:12,61.0,0,120
18:48:12,20.0,0,120
18:48:12,64.0,0,120
18:48:12,30.0,0,120
18:48:13,71.0,0,120
18:48:13,75.0,0,120
18:48:13,48.0,0,120
18:48:13,48.0,0,0
18:48:13,48.0,0,0
18:48:13,28.0,0,0
18:48:13,0.0,0,0
18:48:13,0.0,0,0
18:48:13,0.0,0,0
18:48:13,11.0,0,0
18:48:14,2245.0,180,0
18:48:14,53.0,0,0
18:48:14,56.0,0,0
18:48:14,52.0,0,0
18:48:14,0.0,0,0
18:48:14,0.0,0,120
18:48:14,0.0,0,120
18:48:14,64.0,0,120
18:48:14,55.0,0,120
18:48:14,52.0,0,120
18:48:14,48.0,0,120
18:48:15,50.0,0,120
18:48:15,50.0,0,0
18:48:15,50.0,0,0
18:48:15,0.0,0,0
18:48:15,1.0,0,0
18:48:15,1.0,0,120
18:48:15,1.0,0,120
18:48:15,1702.0,180,120
18:48:15,45.0,0,120
18:48:15,49.0,0,120
18:48:15,50.0,0,120
18:48:15,50.0,0,0
18:48:16,50.0,0,0
18:48:16,29.0,0,0
18:48:16,0.0,0,0
18:48:16,5.0,0,0
18:48:16,18.0,0,0
18:48:16,56.0,0,0
18:48:16,41.0,0,0
18:48:16,6.0,0,0
18:48:16,6.0,0,120
18:48:16,6.0,0,120
18:48:16,2346.0,180,120
18:48:17,49.0,0,120
18:48:17,0.0,0,120
18:48:17,0.0,0,0
18:48:17,0.0,0,0
18:48:17,48.0,0,0
18:48:17,47.0,0,0
18:48:17,52.0,0,0
18:48:17,16.0,0,0
18:48:17,64.0,0,0
18:48:17,18.0,0,0
18:48:18,47.0,0,0
18:48:18,45.0,0,0
18:48:18,12.0,0,0
18:48:18,44.0,0,0
